"id_ppd";"id_ramal";"temporada";"dia";"direccion";"inicio";"pto1";"pto2";"pto3";"pto4";"pto5";"pto6";"pto7";"pto8";"pto9";"pto10";"pto11";"pto12";"pto13";"pto14";"pto15";"pto16";"pto17";"pto18";"pto19";"pto20";"pto21";"pto22";"pto23";"pto24";"pto25";"fin"
"5190";"56";"INVIERNO 16";"FESTIVO";"IDA";"Alberini y Calderon";"Palest - C.Granaderos";"P.Musto - Agüero";"Agrelo - Puccio";"Maza - Sorrento";"Avell - V.Sarsfield";"O.Lagos - Brown";"Salta - Oroño";"E.Rios - San Luis";"E.Rios - Pellegrini";"Pellegrini - O.Lagos";"Pellegrini - Avell";"P.Unidas - Neuquen";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Bemporat - C. 1749"
"5191";"56";"INVIERNO 16";"FESTIVO";"VUELTA";"Bemporat - C. 1749";"^P.Unidas - Neuquen";"^Pellegrini - Avell";"^Pellegrini - O.Lagos";"^Montevideo - Paraguay";"^Corrientes - San Luis";"^Urquiza - España";"^Callao - Salta";"^V.Sarsfield - Avell";"^Hernandez y Nansen";"^A.Thomas - Puccio";"^Rondeau - Circunv";"^Palestina - Granaderos";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"^Alberini y V.Parque"
"5194";"69";"INVIERNO 16";"FESTIVO";"IDA";"Eva Peron y Rodo";"Eva Peron y Wilde";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Malabia y Schweitzer"
"5195";"69";"INVIERNO 16";"FESTIVO";"VUELTA";"Malabia y Schweitzer";"Eva Peron y Wilde";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Eva Peron y Rodo"
"5274";"64";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"MENDOZA Y WILDE";"BRASIL";"SOLIS";"AVELLANEDA";"O. LAGOS";"CORRIENTES";"ALEM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cerrito Riobamba"
"5275";"64";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Cerrito Riobamba";"1º MAYO";"CORRIENTES";"O. LAGOS";"AVELLANEDA";"SOLIS";"BRASIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mendoza Wilde"
"5286";"30";"INVIERNO 16";"FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"5287";"30";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"Lagos y Copacabana";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"5288";"31";"INVIERNO 16";"FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"5289";"31";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"2106 y C.Nuevo a Soldini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"5294";"31";"INVIERNO 16";"FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"5295";"31";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"2106 y C.Nuevo a Soldini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"5308";"30";"INVIERNO 16";"FESTIVO";"IDA";"Lagos y B Ordoñez";"Lagos y Uriburu";"Lagos y 27 de Feb.";"Roca y Pellegrini";"San Luis y E. Rios";" J M Rosas y S Juan";NULL;NULL;NULL;"Riobamba y Esmeralda";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Esmeralda"
"5309";"30";"INVIERNO 16";"FESTIVO";"VUELTA";"Riobamba y Esmeralda";"S Juan y E Rios";"España y Pelligrini";"Richieri y Ocampo";"Lagos y Uriburu";"Lagos y Copacabana";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Lagos y B Ordoñez"
"5344";"19";"INVIERNO 16";"FESTIVO";"IDA";"Riobamba y Brasil";"Perón
F.Moré";"Córd.
Caff.";"S.Loren.
Mitre";"Laprida
S. Juan.";"Colón
Pelleg.";"Ayolas
Necoc.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Centenario Serrano"
"5345";"19";"INVIERNO 16";"FESTIVO";"VUELTA";"Centenario Pavon";"Necoche -Ayolas";"Montevideo- Ayacuch";"9 Julio - Maipu";"Sta Fe -   E. Rios";"Sta fe-Caferatta";"Perón
F.Moré";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Brasil"
"5346";"19";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Riobamba y Brasil";"Perón
F.Moré";"Córd.
Caff.";"S.Loren.
Mitre";"Laprida
S. Juan.";"Colón
Pelleg.";"Ayolas
Necoc.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Centenario Serrano"
"5347";"19";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Centenario Pavon";"Necoche -Ayolas";"Montevideo- Ayacuch";"9 Julio - Maipu";"Sta Fe -   E. Rios";"Sta fe-Caferatta";"Perón
F.Moré";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Riobamba y Brasil"
"5350";"20";"INVIERNO 16";"FESTIVO";"IDA";"Rueda y Pcias. Unidas";"Pte. Perón y F. Moré";"Córdoba y Cafferata";"San Lorenzo y Mitre";"Laprida
S. Juan.";"Colón y
Pellegrini";"Ayolas y
Necochea";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Centenario Serrano"
"5351";"20";"INVIERNO 16";"FESTIVO";"VUELTA";"Centenario Pavon";"Necochea y Ayolas";"Montevideo y Ayacucho";"9 Julio - Maipu";"Sta Fe -   E. Rios";"Santa Fe y Cafferata";"Pte. Perón
y F. Moré";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rueda y Pcias. Unidas"
"5352";"20";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Rueda y Pcias. Unidas";"Pte. Perón y F. Moré";"Córdoba y Cafferata";"San Lorenzo y Mitre";"Laprida
S. Juan.";"Colón y
Pellegrini";"Ayolas y
Necochea";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Centenario Serrano"
"5353";"20";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Centenario Pavon";"Necochea y Ayolas";"Montevideo y Ayacucho";"9 Julio - Maipu";"Sta Fe -   E. Rios";"Santa Fe y Cafferata";"Pte. Perón
y F. Moré";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rueda y Pcias. Unidas"
"5358";"36";"INVIERNO 16";"MEDIO FESTIVO";"IDA";" Batlle y Ordóñez- Italia";"Buenos Aires y Saavedra";"Mitre y 3 de Febrero ";"Urquiza y Pte. Roca";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Sta Fe y San Nicolas"
"5359";"36";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Sta Fe y San Nicolas";"España y Urquiza";" San Luis y Laprida ";"Bv. Segui y Laprida";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;" Batlle y Ordóñez- Italia"
"5360";"37";"INVIERNO 16";"FESTIVO";"IDA";"B.Ordoñez e Italia";"B.Segui y B.Aires";"Mitre y 3 de Febrero ";"Urquiza   y   Pte. Roca";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Sta Fe y San Nicolas"
"5361";"37";"INVIERNO 16";"FESTIVO";"VUELTA";"Sta Fe y San Nicolas";"Urquiza y España";" San Luis y Laprida ";"Bv. Segui y Laprida";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"B.Ordoñez e Italia"
"5362";"37";"INVIERNO 16";"MEDIO FESTIVO";"IDA";" Batlle y Ordóñez e Italia";"Arijon y Oroño";"Oroño y Frag Sarmiento";"Bs. As. Saavedra";"Mitre y 3 de Febrero";"Urquiza y Pte Roca";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Sta Fe y San Nicolas"
"5363";"37";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Sta Fe y San Nicolas";"Urquiza y España";" San Luis y Laprida ";"Bv. Segui y Laprida";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Arijon y Leiva"
"5364";"58";"INVIERNO 16";"FESTIVO";"IDA";"Rondeau - 26 de agosto";"Rondeau - Puccio";"Frondizi - Nansen";"Gorriti - S.M.de Oro";"O.Lagos - Brown";"Salta - Oroño";"E.Rios - S.Luis";"E.Rios - Pelleg";"Pelleg - O.Lagos";"Pelleg - Avell";"P.Unidas - Neuquen";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Montev - Donado"
"5365";"58";"INVIERNO 16";"FESTIVO";"VUELTA";"^Montev - Donado";"^P.Unidas - Neuquen";"^Pelleg - Avell";"^Pelleg - O.Lagos";"^Montev - Paraguay";"^Corrie - S.Luis";"^Urquiza - España";"^Callao - Salta";"^V.Sarsfield - Avell";"^Frondizi - Nansen";"^Rondeau - Puccio";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rondeau - 26 de agosto"
"5366";"58";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Rondeau - 26 de Agosto";"Rondeau - Puccio";"Frondizi - Nansen";"Gorriti - S.M.de Oro";"O.Lagos - Brown";"Salta - Oroño";"E.Rios - S.Luis";"E.Rios - Pelleg";"Pelleg - O.Lagos";"Pelleg - Avell";"P.Unidas - Neuquen";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Montev - Donado"
"5367";"58";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"^Montev - Donado";"^P.Unidas - Neuquen";"^Pelleg - Avell";"^Pelleg - O.Lagos";"^Montev - Paraguay";"^Corrie - S.Luis";"^Urquiza - España";"^Callao - Salta";"^V.Sarsfield - Avell";"^Frondizi - Nansen";"^Rondeau - Puccio";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Rondeau - 26 de Agosto"
"5385";"64";"INVIERNO 16";"FESTIVO";"IDA";"MENDOZA Y WILDE";"BRASIL";"SOLIS";"AVELLANEDA";"O. LAGOS";"CORRIENTES";"ALEM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cerrito Riobamba"
"5386";"64";"INVIERNO 16";"FESTIVO";"VUELTA";"Cerrito Riobamba";"1º MAYO";"CORRIENTES";"O. LAGOS";"AVELLANEDA";"SOLIS";"BRASIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mendoza Wilde"
"5387";"64";"INVIERNO 16";"FESTIVO";"VUELTA";"Cerrito Riobamba";"1º MAYO";"CORRIENTES";"O. LAGOS";"AVELLANEDA";"SOLIS";"BRASIL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mendoza Wilde"
"5544";"1";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Rueda y Pcias. Unidas";"Pcias. Unidas y Pellegrini";"Pcias. Unidas y Cordoba";"Pcias. Unidas y J.J. Paso";"J.J. Paso y Formosa";"Albert Sabín y Avellaneda";"Avellaneda y San Lorenzo";"Tucumán y Av. Francia";"San Lorenzo y Oroño";"Laprida y Rioja";"Laprida y Montevideo";"Pellegrini y Alem";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5545";"1";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Maipu y 9 de Julio";"Santa Fe y Corrientes";"Santa Fe y Bv. Oroño";"Santa Fe y Vera Mujica";"Avellaneda y San Lorenzo";"Avellaneda y Casilda";"Formosa y J.J. Paso";"J.J. Paso y Pcias. Unidas";"Pcias. Unidas y Mendoza";NULL;"Cerrito y Beruti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y Rueda"
"5546";"2";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Pcias. Unidas y J.J. Paso";"Junin y Formosa";"Albert Sabín y Avellaneda";"Avellaneda y San Lorenzo";"Tucumán y Av. Francia";"San Lorenzo y Oroño";"Laprida y Rioja";"Laprida y Montevideo ";"Pellegrini y Alem";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Berutti y Riobamba"
"5547";"2";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Maipu y 9 de Julio";"Santa Fe y Corrientes";"Santa Fe y Bv. Oroño";"Santa Fe y V. Mujica";"Avellaneda y San Lorenzo";"Avellaneda y Casilda";"Formosa y Junin";"Cerrito y Beruti";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Pcias. Unidas y J.J. Paso"
"5548";"3";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Mini Terminal de Bº Rucci";"Salvat y Rondeau";"Rondeau y Puccio";"Rondeau y Sorrento";"Alberdi y Av. Avellaneda";"Caferatta y Santa Fe";"Córdoba y Oroño";"San Luis y Moreno";"Entre Rios y Mendoza";"Alem y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Cerrito y Berutti"
"5549";"3";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Berutti y Riobamba";"Ayacucho y Pellegrini";"Rioja y Maipú";"Rioja y Oroño";"Santa Fe y San Nicolás";"Alberdi y Av. Avellaneda";"Rondeau y Sorrento";"Rondeau y Ricardo Nuñez";"Salvat y Av. 25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mini Terminal de Bº Rucci"
"5550";"4";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Battle y Arequipa";"Villa del Parque y Alberini";"Grandoli y Gazcón";"Baigorria y Av. 25 de Mayo";"Baigorria y Avalos";"Pavlov y Casiano Casas";"Sorrento y Sabin";"Carballo y Alberdi";"Falucho y Junin";"Rivadavia y Balcarce";"Dorrego y San Lorenzo";"Entre Rios y Mendoza";"Alem y Pellegrini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Ciudad Universitaria"
"5551";"4";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Ciudad Universitaria";"Ayacucho y Pellegrini";"Rioja y Maipú";"Italia y San Lorenzo";"Moreno y E. Lopez";"Carballo y Av. Avellaneda";"Pacheco y Sorrento";"Casiano Casas y Pavlov";"Baigorria y Ávalos";"Baigorria y Av. 25 de Mayo";"Gazcón y Sanchez Granel";"Villa del Parque y Alberini";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5552";"5";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Granadero Baigorria";"Belgrano y Ruta 11";"Bv. Rondeau y Av. 25 de Mayo";"Rondeau y Puccio";"Rondeau y Sorrento";"Salta y Cafferata";"Salta y Oroño";"Paraguay y Santa Fe";"Paraguay y Pellegrini";"Paraguay y 27 de Febrero";"San Martín y Bv. Segui";"San Martín y Uriburu";"San Martín y Arijon";"Ayacucho y Av. 25 de Mayo";"Filipini y Aguirre";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Villa Gobernador Galvez"
"5553";"5";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Villa Gobernador Galvez";"Aguirre y Filipini";"Ayacucho y Av. 25 de Mayo";"San Martín y Arijon";"San Martín y Uriburu";"San Martín y Bv. Segui";"27 de Febrero y Corrientes";"Corrientes y Mendoza";"Catamarca y Paraguay";"Catamarca y Bv. Oroño";"Catamarca y Cafferata";"Rondeau y Sorrento";"Bv. Rondeau y Av. 25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Granadero Baigorria"
"5554";"6";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Villa Gobernador Galvez";"Av. 25 de Mayo y San Martín";"San Martín y Arijón";"San Martín y Uriburu";"San Martín y Bv. Segui";"27 de Febrero y Corrientes";"Corrientes y Mendoza";"Catamarca y Paraguay";"Catamarca y Bv. Oroño";"Catamarca y Cafferata";"Bv. Rondeau y Sorrento";"Casiano Casas y Baigorria";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mini Terminal de Bº Rucci"
"5555";"6";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Mini Terminal de Bº Rucci";"C. Casas y Baigorria";"Sorrento y Rondeau";"Salta y Caferata";"Salta y Oroño";"Paraguay y Santa Fe";"Paraguay y Pellegrini";"Paraguay y 27 de Febrero";"San Martín y Bv. Segui";"San Martín y Uriburu";"San Martín y Arijon";"Av. 25 de Mayo y San Martín";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Villa Gobernador Galvez"
"5556";"7";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Av. Del Rosario                      Saavedra";"Ruta 34              25 de Mayo";"Grandoli                          Ruta 34";"Baigorria                L. Buchardo";"C.Casas Boedo";"Sorrento Sabin";"Travesia        Avellaneda";"Salta Francia";"Salta                       Oroño";"Salta E.Rios";"S. Lorenzo Laprida";"Laprida Pellegrini";"Laprida                          27 de Febrero";"Ayolas Necochea";"Necochea Uriburu";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mtros. Santafesinos e Ísola"
"5557";"7";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Mtros. Santafesinos e Ísola";"Pavon Uriburu";"Necochea          Ayolas";"Bs. As.                     27 de Febrero";"Maipu            Pellegrini";"Maipu            Santa Fe";"Corrientes               Catamarca";"Catamarca              Oroño";"Catamarca              Francia";"Sabin    Casilda";"Sabin    Sorrento";"C.Casas Boedo";"Baigorria                       L.Buchardo";"Grandoli           Ruta 34";"Ruta 34     25 de Mayo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Av. Del Rosario             Saavedra"
"5558";"9";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Battle                      Arequipa";"Levi                 V.D.P";"Grandoli                          Gascon";"Peyrano                             Palliere";"Baigorria             Avalos";"Superi                Rondeau";"Alberdi                          Genova";"Alberdi                   Avellaneda";"Avellaneda           San Lorenzo";"San Lorenzo                    Oroño";"S. Lorenzo                E. Rios";"E. Rios Pellegrini";"E. Rios                 Amenabar";"E. Rios                 Uriburu";"Uriburu        Necochea";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Maestro Santafesino          Isola"
"5559";"9";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Maestro Santafesino          Isola";"Pavon Uriburu";"Uriburu                           Corrientes";"Corrientes                          Amenabar";"Corrientes                        Pellegrini";"Corrientes            Santa Fe";"Santa Fe                           Oroño";"Santa Fe                     Caferatta";"Santa Fe       Avellaneda";"Alberdi    Casilda";"Alberdi            Genova";"Rondeau                Baigorria";"Baigorria                       Avalos";"Pallieri                            Pereyra";"Grannel                  Gazcon";"Levi       V.D.P ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5560";"10";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Battle                      Arequipa";"Levi                 V.D.P";"Grandoli                          Gascon";"Peyrano                             Palliere";"Baigorria             Avalos";"Superi                Rondeau";"Alberdi                          Genova";"Alberdi                   Avellaneda";"Avellaneda           San Lorenzo";"San Lorenzo                    Oroño";"S. Lorenzo                E. Rios";"E. Rios Pellegrini";"E. Rios                 Amenabar";"Amenabar                           Colon";"Necochea                 Uriburu";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Maestro Santafesino          Isola"
"5561";"10";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Maestro Santafesino          Isola";"Pavon Uriburu";"Necochea           Gaboto";"Corrientes                          Amenabar";"Corrientes                        Pellegrini";"Corrientes            Santa Fe";"Santa Fe                           Oroño";"Santa Fe                     Caferatta";"Santa Fe       Avellaneda";"Alberdi    Casilda";"Alberdi            Genova";"Rondeau                Baigorria";"Baigorria                       Avalos";"Pallieri                            Pereyra";"Grannel                  Gazcon";"Levi       V.D.P ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Battle y Arequipa"
"5564";"22";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Dean Funes y Pcias. Unidas";"Pte. Perón y Barra";"Bv. Segui  y C. Aldao";"Pte. Perón y F. More";"Pte. Perón Cafferata";"Francia y Cerrito";"Montevideo y Oroño";"Montevideo y Mitre";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mitre y Santa Fe"
"5565";"22";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Mitre y Santa Fe";"Santa Fe y Paraguay";" Balcarce y Córdoba";" Balcarce y Pellegrini";"Montevideo y Ovidio Lagos";"Ovidio Lagos y Viamonte";"San Nicolás y Pte. Perón";"Matienzo y 27 de Febrero";"Garzón y Bv. Segui";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Dean Funes y Pcias. Unidas"
"5566";"26";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Urquiza y Francia";"Santa Fe y Avellaneda";"Avellaneda y Cerrito";"Avellaneda y Uruguay";"Biedma y Ovidio Lagos";"Bv. Segui y Oroño";"Mitre y Ayolas";"Mitre y Pellegrini";"Mitre y San Luis";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Buenos Aires y Santa Fe"
"5567";"26";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Buenos Aires y Santa Fe";"Entre Ríos y Cordoba";"Entre Ríos y Pellegrini";"Entre Ríos y Ayolas";"Bv. Segui y Oroño";"Ov. Lagos y 24 de Setiembre";"Avellaneda y Dean Funes";"Avellaneda y Montevideo";"Avellaneda y Cordoba";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Urquiza y Francia"
"5568";"27";"INVIERNO 16";"MEDIO FESTIVO";"IDA";"Urquiza y Av. Francia";"Cafferata y Córdoba";"Cafferata y Montevideo";"Cafferata y Uruguay";"Biedma y Ovidio Lagos";"Bv. Segui y Oroño";"Mitre y Ayolas";"Mitre y Pellegrini";"Mitre  y San Luis";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Buenos Aires y Santa Fe"
"5569";"27";"INVIERNO 16";"MEDIO FESTIVO";"VUELTA";"Buenos Aires y Santa Fe";"Entre Ríos y Cordoba";"Entre Ríos y Pellegrini";"Entre Ríos y Ayolas";"Bv. Segui y Oroño";"Ov. Lagos y 24 de Setiembre";"San Nicolás y Dean Funes";"San Nicolás y Montevideo";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"Mendoza y Avellaneda"
